# FIELD  ID_V2.1D ID_V4.0 RA_1       DEC_1    Z_MOSFIRE MASKNAME TARGET id   x        y        ra_2        dec_2     SEflags iso_area Kstot    eKstot    ksauto    Ks_flux_radius Ks_rkron_circ Kstot07  eKstot07  apcorr   B            eB         wB  G          eG         wG  Gp        eGp      wGp Hl        eHl       wHl  Hs        eHs       wHs  I          eI         wI  IA427        eIA427     wIA427 IA464        eIA464     wIA464 IA484        eIA484   wIA484 IA505        eIA505     wIA505 IA527        eIA527     wIA527 IA574       eIA574     wIA574 IA624        eIA624     wIA624 IA679       eIA679     wIA679 IA709       eIA709     wIA709 IA738       eIA738     wIA738 IA767      eIA767     wIA767 IA827       eIA827    wIA827 J1        eJ1        wJ1  J2        eJ2        wJ2  J3        eJ3        wJ3  Ks2       eKs2      wKs2 Ks        eKs       wKs  NB118       eNB118    wNB118 NB209       eNB209    wNB209 R           eR         wR  Rp          eRp        wRp U            eU         wU  V           eV         wV  Z          eZ         wZ  Zp         eZp        wZp f_F125W   e_F125W   w_F125W f_F160W  e_F160W   w_F160W id_irac CH1     eCH1    wCH1 CH2       eCH2    wCH2 CH3      eCH3   wCH3 CH4       eCH4   wCH4 wmin_optical wmin_fs wmin_jhk wmin_hst wmin_irac wmin_all starflag nearstar nearsource snr      snrflag use Separation          
  COSMOS 3795     3781    150.103851 2.216189 3.0878    co3_01   1      2200 3418.05  1043.407 150.1038818 2.2161767 2       52.0     3.829956 0.2675975 3.414184  2.339          4.861856      2.769418 0.1589555 1.121778 0.06882626   0.01042632 1.0 0.1290042  0.01779057 1.0 34.29488  16.43184 1.0 1.780884  0.1305409 1.2  1.407215  0.1343257 1.17 0.4594699  0.01928507 1.0 0.03706454   0.04116949 1.0    0.08960573   0.09642278 1.0    0.06487466   0.039057 1.0    0.122127     0.04927125 1.0    0.2363784    0.03507106 1.0    0.3136479   0.07952184 1.0    0.3098812    0.04436093 1.0    0.4083163   0.07887795 1.0    0.3913314   0.05256988 1.0    0.3522767   0.06145759 1.0    0.3950517  0.07401201 1.0    0.4152867   0.1023235 1.0    0.4777074 0.0632063  1.3  0.562481  0.06451227 1.24 0.5703258 0.08257638 1.24 2.180516  0.3947617 1.0  1.960809  0.1251601 1.26 0.6129084   0.1704884 1.11   1.016515    0.3666619 1.08   0.3218556   0.01646952 1.0 0.3421685   0.02084826 1.0 0.01254983   0.02231845 1.0 0.2732924   0.02269451 1.0 0.4470942  0.06273078 1.0 0.3457372  0.07932358 1.0 0.601353  0.0247668 1.07    1.11391  0.0232303 1.05    2200    2.6177  0.24351 1.17 1.9741    0.37622 0.98 0.42412  2.237  1.03 -0.025925 2.5787 1.14 1.0          1.0     1.0      1.05     0.98      0.98     0        0        0          17.4226  1       1   0.1193176774561106  
  COSMOS 995      1067    150.105545 2.190543 2.234     co3_01   1      373  3377.285 427.787  150.1055756 2.1905272 0       15.0     1.822299 0.367271  1.473844  1.686          3.555344      1.713667 0.2937544 1.236426 0.2379936    0.01042632 1.0 0.292532   0.01779057 1.0 77.90204  16.43184 1.0 0.8145185 0.1910924 0.56 0.847106  0.2075649 0.49 0.4019738  0.01928507 1.0 0.2678916    0.04116949 1.0    0.05161427   0.09642278 1.0    0.287533     0.039057 1.0    0.289557     0.04927125 1.0    0.2753049    0.03507106 1.0    0.2562835   0.07952184 1.0    0.4049921    0.04436093 1.0    0.350797    0.07887795 1.0    0.3810807   0.05256988 1.0    0.3437075   0.06145759 1.0    0.3560439  0.07401201 1.0    0.3008856   0.1023235 1.0    0.2715169 0.1235926  0.34 0.4753247 0.1150326  0.39 0.6578661 0.1453907  0.4  0.959713  0.3947617 1.0  1.049919  0.2279079 0.38 0.3849859   0.2281185 0.62   1.507206    0.4490673 0.72   0.3640666   0.01646952 1.0 0.3972571   0.02084826 1.0 0.1395514    0.02231845 1.0 0.3794361   0.02269451 1.0 0.2823429  0.06273078 1.0 0.5814054  0.07932358 1.0 0.679886  0.0253696 1.02    0.895377 0.0234446 1.03    373     0.8989  2.3489  1.0  1.233     0.95312 1.13 1.8858   2.8623 1.02 1.33      2.8752 1.14 1.0          0.34    1.0      1.02     1.0       0.34     0        0        0          5.833672 1       1   0.12390654022436934 
  COSMOS 3710     3706    150.095871 2.216309 -1.0      co3_01   1      2176 3609.851 1046.389 150.0958862 2.2163019 2       133.0    16.80464 0.3510463 15.64981  2.725          6.315679      10.47745 0.1600732 1.073792 0.04170627   0.01042632 1.0 0.03849687 0.01779057 1.0 16.65061  16.43184 1.0 5.349611  0.1305409 1.2  4.16014   0.1343257 1.17 0.2435637  0.01928507 1.0 0.01328858   0.04116949 1.0    -0.006757481 0.09642278 1.0    0.03260101   0.039057 1.0    0.0674924    0.04927125 1.0    0.02482698   0.03507106 1.0    0.0114832   0.07952184 1.0    0.03284385   0.04436093 1.0    0.1711807   0.07887795 1.0    0.06200611  0.05256988 1.0    0.08015338  0.06145759 1.0    0.1774297  0.07401201 1.0    0.2802529   0.1023235 1.0    1.04112   0.06394848 1.27 1.723907  0.06425371 1.25 2.281532  0.08224541 1.25 7.291309  0.3947617 1.0  7.832037  0.1251601 1.26 1.778646    0.1712616 1.1    6.785587    0.3649761 1.09   0.07742757  0.01646952 1.0 0.06596054  0.02084826 1.0 0.003403894  0.02231845 1.0 0.04132142  0.02269451 1.0 0.4109128  0.06273078 1.0 0.3749698  0.07932358 1.0 2.1411    0.0252528 1.03    3.98489  0.023859  0.99    2176    19.109  0.50234 1.16 22.842    0.59211 0.92 22.066   2.1693 1.18 12.166    3.0692 0.94 1.0          1.0     1.0      0.99     0.92      0.92     0        0        0          65.45409 1       1   0.06035821357219588 
  COSMOS 1823     1908    150.097336 2.198868 3.0768    co3_01   1      866  3574.313 627.791  150.0973663 2.1988609 3       72.0     8.105009 0.3115778 7.276391  2.013          5.014103      7.177873 0.1830571 1.113878 0.4293398    0.01042632 1.0 0.6605772  0.01779057 1.0 209.2413  16.43184 1.0 1.288022  0.13573   1.11 1.616221  0.1417939 1.05 1.175812   0.01928507 1.0 0.2897443    0.04116949 1.0    0.4481758    0.09642278 1.0    0.6719563    0.039057 1.0    1.110263     0.04927125 1.0    0.7577651    0.03507106 1.0    0.7994158   0.07952184 1.0    1.045367     0.04436093 1.0    1.141854    0.07887795 1.0    0.929526    0.05256988 1.0    0.9822308   0.06145759 1.0    1.253083   0.07401201 1.0    0.981752    0.1023235 1.0    1.097104  0.07206628 1.0  1.151118  0.07256716 0.98 1.138668  0.09195316 1.0  3.622516  0.3947617 1.0  4.524524  0.1419182 0.98 1.123342    0.1704884 1.11   0.3184335   0.3649761 1.09   0.9881978   0.01646952 1.0 1.025122    0.02084826 1.0 0.1802377    0.02231845 1.0 0.9430864   0.02269451 1.0 1.145901   0.06273078 1.0 1.16721    0.07932358 1.0 1.22842   0.0253127 1.02    1.53298  0.0238048 1.0     866     1.1645  0.50391 1.12 2.1162    0.51613 1.19 -0.77933 2.5537 1.1  -2.5846   2.9181 1.2  1.0          0.98    1.0      1.0      1.0       0.98     0        0        0          39.21111 1       1   0.11195643903021452 
  COSMOS 3675     3949    150.084366 2.21859  3.5278    co3_01   1      2355 3887.154 1099.875 150.0843201 2.2185314 0       105.0    7.112926 0.4197304 6.738853  3.856          7.372036      2.290679 0.1614578 1.05551  0.10096      0.01042632 1.0 0.1231686  0.01779057 1.0 51.72885  16.43184 1.0 2.022145  0.1327726 1.16 1.440344  0.1349035 1.16 0.6191045  0.01928507 1.0 0.116595     0.04116949 1.0    0.03815154   0.09642278 1.0    0.1540059    0.039057 1.0    0.1762269    0.04927125 1.0    0.1887522    0.03507106 1.0    0.2677216   0.07952184 1.0    0.3943202    0.04436093 1.0    0.4135478   0.07887795 1.0    0.4484896   0.05256988 1.0    0.4146336   0.06145759 1.0    0.4664625  0.07401201 1.0    0.6524826   0.1023235 1.0    0.7346408 0.06471743 1.24 0.8929929 0.06477399 1.23 1.046461  0.08325048 1.22 2.475692  0.3947617 1.0  2.558205  0.1266772 1.23 1.244174    0.1712616 1.1    1.711563    0.3718631 1.05   0.4076931   0.01646952 1.0 0.4317086   0.02084826 1.0 0.0650202    0.02231845 1.0 0.2340592   0.02269451 1.0 0.7260405  0.06273078 1.0 0.7316847  0.07932358 1.0 0.992211  0.0249552 1.05    1.33372  0.0234266 1.03    2355    3.3802  0.38678 1.06 4.5525    0.38662 0.8  5.2072   1.9462 1.17 7.9491    2.6474 0.81 1.0          1.0     1.0      1.03     0.8       0.8      0        0        0          14.18747 1       1   0.26789449700873463 
  COSMOS 5001     4874    150.080063 2.227488 -1.0      co3_01   1      3018 3989.271 1314.37  150.0800629 2.2274685 0       74.0     7.380085 0.2844128 6.634381  2.208          5.067522      5.756602 0.1634334 1.1124   0.4563456    0.01042632 1.0 0.9214653  0.01779057 1.0 253.744   16.43184 1.0 3.101656  0.1327726 1.16 2.886879  0.1360817 1.14 2.81884    0.01928507 1.0 0.05170641   0.04116949 1.0    0.4859689    0.09642278 1.0    0.9880113    0.039057 1.0    1.32464      0.04927125 1.0    1.237989     0.03507106 1.0    1.961125    0.07952184 1.0    2.743918     0.04436093 1.0    3.366311    0.07887795 1.0    2.271868    0.05256988 1.0    2.567659    0.06145759 1.0    3.047169   0.07401201 1.0    2.847467    0.1023235 1.0    2.744735  0.06524574 1.22 2.81942   0.06613208 1.18 2.586698  0.08429333 1.19 3.207618  0.3947617 1.0  3.818538  0.1277199 1.21 2.703137    0.1736459 1.07   3.312064    0.3736466 1.04   2.53428     0.01646952 1.0 2.561499    0.02084826 1.0 0.002028316  0.02231845 1.0 1.817537    0.02269451 1.0 2.966376   0.06273078 1.0 3.137939   0.07932358 1.0 2.76997   0.0253425 1.02    2.60596  0.0235172 1.02    3018    3.6784  0.21709 1.22 3.9319    0.37791 1.15 4.3577   2.3386 1.17 7.7584    2.7493 1.14 1.0          1.0     1.0      1.02     1.0       1.0      0        0        0          35.22292 1       1   0.0702009216762986  
  COSMOS 448      484     150.086823 2.185095 3.5242    co3_01   1      101  3827.32  297.392  150.0868073 2.1850963 0       26.0     6.506796 1.152006  5.992922  3.104          5.774204      3.08674  0.5895008 1.085747 0.2311529    0.01042632 1.0 0.3587067  0.01779057 1.0 102.3111  16.43184 1.0 1.975638  0.2981765 0.23 1.503493  0.3523933 0.17 0.8339781  0.01928507 1.0 0.1495273    0.04116949 1.0    0.2783131    0.09642278 1.0    0.309495     0.039057 1.0    0.3201729    0.04927125 1.0    0.3033833    0.03507106 1.0    0.3551625   0.07952184 1.0    0.5834539    0.04436093 1.0    0.7271612   0.07887795 1.0    0.6515892   0.05256988 1.0    0.6972883   0.06145759 1.0    0.7545699  0.07401201 1.0    0.5476283   0.1023235 1.0    0.9086481 0.1998759  0.13 1.046267  0.1992423  0.13 1.013019  0.2230192  0.17 2.088153  0.3947617 1.0  3.054277  0.4442742 0.1  1.0758      0.3666492 0.24   1.666419    0.7472932 0.26   0.6663735   0.01646952 1.0 0.572265    0.02084826 1.0 0.1960205    0.02231845 1.0 0.4581573   0.02269451 1.0 1.039418   0.06273078 1.0 1.071721   0.07932358 1.0 1.0595    0.0254381 1.01    1.21782  0.0221892 1.15    101     1.4417  0.28266 0.89 2.0185    0.43671 1.09 -3.1273  2.6637 0.98 0.37127   2.9122 1.14 1.0          0.1     1.0      1.01     0.89      0.1      0        0        0          5.236194 1       0   0.056672469749810175
  COSMOS 4081     3997    150.07782  2.218536 3.09      co3_01   1      2369 4043.033 1101.241 150.0778198 2.2185888 0       50.0     3.511436 0.280233  3.154992  2.816          5.030821      1.967529 0.164179  1.112978 0.3029264    0.01042632 1.0 0.526233   0.01779057 1.0 161.7515  16.43184 1.0 0.7228666 0.1327726 1.16 1.066233  0.1349035 1.16 0.7817986  0.01928507 1.0 0.3070576    0.04116949 1.0    0.3676088    0.09642278 1.0    0.275682     0.039057 1.0    0.4654362    0.04927125 1.0    0.6118829    0.03507106 1.0    0.5528116   0.07952184 1.0    0.7259997    0.04436093 1.0    0.5742297   0.07887795 1.0    0.6500912   0.05256988 1.0    0.7448424   0.06145759 1.0    0.7410496  0.07401201 1.0    0.7897845   0.1023235 1.0    0.6987665 0.06445804 1.25 0.9058219 0.06530711 1.21 0.6437281 0.08394137 1.2  1.741023  0.3947617 1.0  1.618729  0.1266772 1.23 0.699078    0.1761326 1.04   0.4474034   0.3701048 1.06   0.696815    0.01646952 1.0 0.7415661   0.02084826 1.0 0.1526432    0.02231845 1.0 0.6386623   0.02269451 1.0 0.9288269  0.06273078 1.0 0.7177915  0.07932358 1.0 0.664537  0.0249117 1.05    1.02162  0.0234213 1.03    2369    1.0339  0.30047 1.16 0.97501   0.35092 0.94 -1.8666  2.0763 1.11 0.42155   2.593  0.94 1.0          1.0     1.0      1.03     0.94      0.94     0        0        0          11.98404 1       1   0.1900813615895677  
  COSMOS 4065     4001    150.07724  2.218591 2.1056    co3_01   0      2409 4056.992 1101.027 150.07724   2.21858   0       47.0     4.024631 0.2465966 3.513793  2.348          4.441854      2.892563 0.1632275 1.145381 0.4622765    0.01042632 1.0 0.6337386  0.01779057 1.0 184.9015  16.43184 1.0 1.681862  0.1322039 1.17 1.864676  0.1372913 1.12 0.794418   0.01928507 1.0 0.3949933    0.04116949 1.0    0.4513883    0.09642278 1.0    0.5311494    0.039057 1.0    0.6476846    0.04927125 1.0    0.6491807    0.03507106 1.0    0.7968252   0.07952184 1.0    0.7699012    0.04436093 1.0    0.983692    0.07887795 1.0    0.6876296   0.05256988 1.0    0.7220879   0.06145759 1.0    0.8839532  0.07401201 1.0    0.6578496   0.1023235 1.0    0.8386338 0.06471743 1.24 1.17324   0.06530711 1.21 1.415037  0.08394137 1.2  1.742263  0.3947617 1.0  2.030295  0.1261654 1.24 1.381878    0.1744631 1.06   1.598038    0.3683713 1.07   0.7088401   0.01646952 1.0 0.7845466   0.02084826 1.0 0.2987681    0.02231845 1.0 0.7059082   0.02269451 1.0 0.9725701  0.06273078 1.0 0.9421097  0.07932358 1.0 1.29884   0.0250119 1.05    1.81349  0.0232917 1.04    2409    3.0198  0.33438 1.15 2.5603    0.38692 0.93 -3.0081  2.3033 1.13 3.3781    2.9265 0.93 1.0          1.0     1.0      1.04     0.93      0.93     0        0        0          17.72105 1       1   0.03959999999914108 
  COSMOS 3156     3182    150.076004 2.211826 2.1021    co3_01   1      1774 4086.98  938.832  150.0759888 2.2118223 3       174.0    30.95156 0.4105306 29.29393  3.372          7.223006      14.40245 0.1655093 1.056586 0.1761139    0.01042632 1.0 0.1903009  0.01779057 1.0 65.60595  16.43184 1.0 7.432384  0.1339322 1.14 5.807461  0.1372913 1.12 0.5621639  0.01928507 1.0 0.1147261    0.04116949 1.0    0.3333392    0.09642278 1.0    0.2023888    0.039057 1.0    0.1997283    0.04927125 1.0    0.2690305    0.03507106 1.0    0.2852344   0.07952184 1.0    0.3495817    0.04436093 1.0    0.3994635   0.07887795 1.0    0.3874905   0.05256988 1.0    0.4836318   0.06145759 1.0    0.6241807  0.07401201 1.0    0.7626014   0.1023235 1.0    1.507939  0.06445804 1.25 2.055629  0.06698912 1.15 3.298689  0.08325048 1.22 13.07895  0.3947617 1.0  13.49776  0.1266772 1.23 2.439316    0.1752919 1.05   11.84036    0.3736466 1.04   0.33147     0.01646952 1.0 0.3393675   0.02084826 1.0 0.1463401    0.02231845 1.0 0.2725492   0.02269451 1.0 0.9896016  0.06273078 1.0 1.088543   0.07932358 1.0 2.99978   0.0253094 1.02    5.28568  0.0215646 1.22    1774    35.801  0.2558  1.02 44.31     0.38023 0.96 62.442   2.3445 1.03 32.213    2.752  0.93 1.0          1.0     1.0      1.02     0.93      0.93     0        0        0          87.01896 1       1   0.056278244706591284
  COSMOS 670      709     150.077576 2.1877   3.7119    co3_01   1      218  4049.022 359.986  150.0775604 2.187705  0       9.0      1.93305  0.4968163 1.149125  1.107          1.842317      2.499417 0.4968163 1.682193 0.1220807    0.01042632 1.0 0.2958201  0.01779057 1.0 82.20767  16.43184 1.0 1.89259   0.2289839 0.39 1.183109  0.265272  0.3  1.145329   0.01928507 1.0 -0.0159358   0.04116949 1.0    0.2759833    0.09642278 1.0    0.2590214    0.039057 1.0    0.4042419    0.04927125 1.0    0.4095231    0.03507106 1.0    0.4665792   0.07952184 1.0    0.8549902    0.04436093 1.0    1.091657    0.07887795 1.0    1.002104    0.05256988 1.0    0.9813374   0.06145759 1.0    1.197773   0.07401201 1.0    1.069245    0.1023235 1.0    0.9761382 0.1611451  0.2  1.123274  0.156763   0.21 1.090932  0.1769639  0.27 1.422204  0.3947617 1.0  1.009312  0.3754802 0.14 1.395988    0.2771608 0.42   0.8925086   0.5284161 0.52   0.8542415   0.01646952 1.0 0.8421989   0.02084826 1.0 -0.02880388  0.02231845 1.0 0.4932102   0.02269451 1.0 1.119617   0.06273078 1.0 1.1843     0.07932358 1.0 1.1267    0.0249582 1.05    1.29553  0.0212217 1.26    218     2.028   0.54    1.11 3.4801    0.76615 0.95 4.9956   3.6815 1.04 4.4772    4.3909 0.96 1.0          0.14    1.0      1.05     0.95      0.14     0        0        0          5.030869 1       0   0.05893513084259435 
  COSMOS 1529     1607    150.073044 2.196025 3.0096    co3_01   1      661  4157.542 559.73   150.0730438 2.1960275 0       30.0     2.362948 0.2739074 2.012228  2.054          4.075829      2.004354 0.1986484 1.174294 0.2105483    0.01042632 1.0 0.3736738  0.01779057 1.0 112.3904  16.43184 1.0 1.205995  0.1415915 1.02 1.363849  0.1475252 0.97 0.7783014  0.01928507 1.0 0.2452237    0.04116949 1.0    0.423678     0.09642278 1.0    0.2122612    0.039057 1.0    0.4362416    0.04927125 1.0    0.5071791    0.03507106 1.0    0.6609867   0.07952184 1.0    0.6395948    0.04436093 1.0    0.8270251   0.07887795 1.0    0.7257619   0.05256988 1.0    0.6836351   0.06145759 1.0    0.7928228  0.07401201 1.0    0.6207597   0.1023235 1.0    0.7879372 0.07863075 0.84 0.814995  0.07746472 0.86 0.9425288 0.09747016 0.89 0.8716228 0.3947617 1.0  1.31278   0.1514962 0.86 1.1856      0.1761326 1.04   0.9738604   0.3633134 1.1    0.6461962   0.01646952 1.0 0.6707574   0.02084826 1.0 0.07955135   0.02231845 1.0 0.5917816   0.02269451 1.0 0.7703913  0.06273078 1.0 0.8001722  0.07932358 1.0 0.851025  0.0250885 1.04    1.2453   0.02111   1.27    661     1.6746  0.42866 1.08 0.35176   0.58176 0.89 3.3766   2.6844 1.16 -4.8073   3.4891 0.86 1.0          0.84    1.0      1.04     0.86      0.84     0        0        0          10.08996 1       1   0.009028711912751296
  COSMOS 4163     4087    150.059067 2.21901  3.1146    co3_01   1      2452 4492.94  1110.793 150.0590515 2.2189884 0       32.0     2.705939 0.2429386 2.336917  2.057          4.272031      2.285898 0.166754  1.15791  0.1107709    0.01042632 1.0 0.1487582  0.01779057 1.0 60.12891  16.43184 1.0 0.9867083 0.1345235 1.13 0.9160522 0.1366825 1.13 0.4541201  0.01928507 1.0 0.0559031    0.04116949 1.0    0.04930981   0.09642278 1.0    0.1556668    0.039057 1.0    0.1997563    0.04927125 1.0    0.2399863    0.03507106 1.0    0.3219771   0.07952184 1.0    0.3100793    0.04436093 1.0    0.2818578   0.07887795 1.0    0.3732687   0.05256988 1.0    0.4111037   0.06145759 1.0    0.5264586  0.07401201 1.0    0.2480219   0.1023235 1.0    0.4063906 0.06497997 1.23 0.5851657 0.06613208 1.18 0.548104  0.08501073 1.17 1.645763  0.3947617 1.0  1.501591  0.1287887 1.19 0.5658807   0.1769855 1.03   1.030973    0.3701048 1.06   0.328905    0.01646952 1.0 0.3304684   0.02084826 1.0 0.04308766   0.02231845 1.0 0.263646    0.02269451 1.0 0.4786172  0.06273078 1.0 0.481982   0.07932358 1.0 0.546033  0.0253783 1.02    0.803596 0.0236558 1.01    2452    0.87906 0.44038 1.02 1.5344    0.56638 0.95 2.3402   2.9694 1.06 7.1645    3.5486 0.93 1.0          1.0     1.0      1.01     0.93      0.93     0        0        0          13.70821 1       1   0.09568484578316787 
  COSMOS 2665     2786    150.059586 2.207286 2.2981    co3_01   1      1491 4480.241 830.453  150.0595856 2.2073081 0       51.0     3.450933 0.2645878 3.068588  2.281          4.777244      2.637504 0.1653234 1.1246   0.2359505    0.01042632 1.0 0.3341729  0.01779057 1.0 146.5754  16.43184 1.0 1.924428  0.1322039 1.17 1.427799  0.1337553 1.18 0.5838598  0.01928507 1.0 0.2742661    0.04116949 1.0    0.3893042    0.09642278 1.0    0.347455     0.039057 1.0    0.4133263    0.04927125 1.0    0.3625472    0.03507106 1.0    0.5744005   0.07952184 1.0    0.5752037    0.04436093 1.0    0.6285918   0.07887795 1.0    0.4825033   0.05256988 1.0    0.4462969   0.06145759 1.0    0.606876   0.07401201 1.0    0.414963    0.1023235 1.0    0.6213127 0.06445804 1.25 0.7721748 0.06530711 1.21 1.31267   0.08394137 1.2  1.432145  0.3947617 1.0  1.784849  0.1261654 1.24 0.6600866   0.1712616 1.1    1.747043    0.3701048 1.06   0.5207038   0.01646952 1.0 0.4828286   0.02084826 1.0 0.1181563    0.02231845 1.0 0.391606    0.02269451 1.0 0.7447327  0.06273078 1.0 0.5455934  0.07932358 1.0 0.977403  0.0212452 1.45    1.49129  0.018407  1.67    1491    1.7813  0.85293 1.22 2.4271    0.87126 1.06 4.5986   2.5229 1.18 0.62611   5.4047 1.07 1.0          1.0     1.0      1.45     1.0       1.0      0        0        0          15.9536  1       1   0.07957301128038262 
  COSMOS 2357     2465    150.053497 2.204463 -1.0      co3_01   1      1247 4626.3   762.355  150.0534973 2.2044713 0       60.0     3.927478 0.2909496 3.561956  2.925          5.248322      2.102193 0.1664092 1.102618 0.03025998   0.01042632 1.0 0.02703216 0.01779057 1.0 -1.479032 16.43184 1.0 1.332212  0.1327726 1.16 1.048235  0.1337553 1.18 0.2169193  0.01928507 1.0 -0.04259002  0.04116949 1.0    0.04629111   0.09642278 1.0    0.005529944  0.039057 1.0    0.003043154  0.04927125 1.0    0.05345682   0.03507106 1.0    0.09569305  0.07952184 1.0    0.1258113    0.04436093 1.0    0.1263539   0.07887795 1.0    0.2430977   0.05256988 1.0    0.2074906   0.06145759 1.0    0.1894687  0.07401201 1.0    0.3670505   0.1023235 1.0    0.3780928 0.06524574 1.22 0.298025  0.06557866 1.2  0.4053609 0.08325048 1.22 1.812953  0.3947617 1.0  1.806161  0.1266772 1.23 0.2666425   0.1712616 1.1    1.437304    0.3718631 1.05   0.1455052   0.01646952 1.0 0.1630908   0.02084826 1.0 -6.633584E-4 0.02231845 1.0 0.1070302   0.02269451 1.0 0.2382689  0.06273078 1.0 0.09391597 0.07932358 1.0 0.578709  0.0261124 0.96    0.947613 0.0219742 1.17    1247    2.7833  1.1918  1.11 3.9567    0.83471 0.94 -0.70756 2.4211 1.18 5.2418    4.4199 0.94 1.0          1.0     1.0      0.96     0.94      0.94     0        0        0          12.63267 1       1   0.02989948284289983 
