# vuds_ident   alpha          delta        spmask_obs   quad   slit   obj   det   meanflux   sn      maxdel   rmsdel   z_spec   zflags   id_iau                     id_candels   magi     id      x          y          ra            dec         SEflags   iso_area   Kstot       eKstot      ksauto      Ks_flux_radius   Ks_rkron_circ   Kstot07     eKstot07    apcorr     B              eB           wB    G              eG           wG    Gp          eGp        wGp   Hl           eHl         wHl    Hs           eHs         wHs    I           eI           wI    IA427          eIA427       wIA427   IA464         eIA464       wIA464   IA484          eIA484     wIA484   IA505          eIA505       wIA505   IA527        eIA527       wIA527   IA574          eIA574       wIA574   IA624        eIA624       wIA624   IA679       eIA679       wIA679   IA709       eIA709       wIA709   IA738       eIA738       wIA738   IA767       eIA767       wIA767   IA827        eIA827      wIA827   J1          eJ1          wJ1    J2          eJ2          wJ2    J3          eJ3          wJ3    Ks2           eKs2        wKs2   Ks          eKs         wKs    NB118        eNB118      wNB118   NB209         eNB209      wNB209   R            eR           wR    Rp          eRp          wRp   U              eU           wU    V            eV           wV    Z           eZ           wZ    Zp          eZp          wZp   f_F125W    e_F125W     w_F125W   f_F160W    e_F160W     w_F160W   id_irac   CH1         eCH1      wCH1   CH2         eCH2      wCH2   CH3         eCH3     wCH3   CH4        eCH4     wCH4   wmin_optical   wmin_fs   wmin_jhk   wmin_hst   wmin_irac   wmin_all   starflag   nearstar   nearsource   snr        snrflag   use   Separation             
  5101000980   150.15356445   2.24620104   F51P006      2      12     1     OK    4.028      4.598   1.304    0.78     2.1553   1        VUDS-J100036.85+021446.3   5707.0       24.274   4288    2225.568   1765.156   150.1536102   2.246242    0         47.0       3.854208    0.2491246   3.377826    2.198            4.540995        2.960286    0.1574865   1.141032   0.6315302      0.01042632   1.0   0.7504905      0.01779057   1.0   239.5034    16.43184   1.0   1.841699     0.1279035   1.25   1.913338     0.1310085   1.23   0.8871555   0.01928507   1.0   0.579253       0.04116949   1.0      0.619741      0.09642278   1.0      0.6102865      0.039057   1.0      0.7766768      0.04927125   1.0      0.6957329    0.03507106   1.0      0.689466       0.07952184   1.0      0.8407705    0.04436093   1.0      0.9736263   0.07887795   1.0      0.8450658   0.05256988   1.0      0.7756093   0.06145759   1.0      0.9282702   0.07401201   1.0      0.5369064    0.1023235   1.0      1.106181    0.06394848   1.27   1.530803    0.06425371   1.25   1.655617    0.08257638   1.24   1.978615      0.3947617   1.0    2.038636    0.1246663   1.27   1.828919     0.1639705   1.2      1.902312      0.3537926   1.16     0.7853155    0.01646952   1.0   0.7872348   0.02084826   1.0   0.5615011      0.02231845   1.0   0.8119535    0.02269451   1.0   1.064638    0.06273078   1.0   1.081491    0.07932358   1.0   1.64139    0.0254013   1.01      1.79914    0.0236      1.02      4288      1.994       0.25484   0.96   2.3002      0.40519   0.97   -0.35442    2.457    1.04   3.4352     2.9713   1.01   1.0            1.0       1.0        1.01       0.96        0.96       0          0          0            18.79708   1         1     0.22096988892587185    
  5100994969   150.15342712   2.28604698   F51P006      2      13     1     OK    1.92       0.528   1.018    0.463    3.3839   1        VUDS-J100036.82+021709.7   8896.0       24.92    6996    2229.985   2720.395   150.1534271   2.2860415   0         12.0       1.592258    0.2886153   1.214061    1.461            3.130832        1.729637    0.2495409   1.311514   0.05443222     0.01042632   1.0   0.1356363      0.01779057   1.0   15.4602     16.43184   1.0   1.08507      0.2002407   0.51   1.060056     0.2142265   0.46   0.6018158   0.01928507   1.0   0.03622913     0.04116949   1.0      0.1289786     0.09642278   1.0      0.1486882      0.039057   1.0      0.01781886     0.04927125   1.0      0.03901979   0.03507106   1.0      0.1622206      0.07952184   1.0      0.2757139    0.04436093   1.0      0.4478889   0.07887795   1.0      0.4256182   0.05256988   1.0      0.5404523   0.06145759   1.0      0.5806282   0.07401201   1.0      0.6779255    0.1023235   1.0      0.7967232   0.09993794   0.52   0.9715862   0.1005931    0.51   1.053292    0.1251324    0.54   0.5634565     0.3947617   1.0    0.8349546   0.1967279   0.51   0.8238336    0.256601    0.49     0.6591454     0.5185383   0.54     0.3415297    0.01646952   1.0   0.3495539   0.02084826   1.0   0.01509669     0.02231845   1.0   0.2497995    0.02269451   1.0   0.8016914   0.06273078   1.0   0.7419803   0.07932358   1.0   1.02353    0.0227092   1.27      0.989071   0.0230922   1.06      6996      0.56017     0.27792   0.9    0.72685     0.40989   0.9    -4.6124     2.5113   0.93   -1.0001    2.9547   0.91   1.0            0.46      1.0        1.06       0.9         0.46       0          0          0            6.931277   1         1     0.019728131176686193   
  5101239530   150.15371704   2.33701611   F51P006      2      14     1     OK    2.421      2.651   1.177    0.619    2.4408   2        VUDS-J100036.89+022013.2   13099.0      24.518   10266   2222.692   3942.991   150.1537323   2.3369806   0         22.0       2.193242    0.1876383   1.720043    1.499            3.32197         2.19803     0.1557819   1.275109   0.1776771      0.01042632   1.0   0.3094808      0.01779057   1.0   66.47798    16.43184   1.0   1.576749     0.1273949   1.26   1.799028     0.1304792   1.24   1.037989    0.01928507   1.0   0.1074471      0.04116949   1.0      0.1901608     0.09642278   1.0      0.2735551      0.039057   1.0      0.2512732      0.04927125   1.0      0.2919019    0.03507106   1.0      0.6385862      0.07952184   1.0      0.61504      0.04436093   1.0      0.9224837   0.07887795   1.0      0.8901504   0.05256988   1.0      0.8553077   0.06145759   1.0      1.06004     0.07401201   1.0      1.195987     0.1023235   1.0      1.356488    0.06225578   1.34   1.361404    0.06300594   1.3    1.42088     0.08127588   1.28   1.129648      0.3947617   1.0    1.128903    0.1227483   1.31   1.361839     0.1667736   1.16     1.073223      0.3568825   1.14     0.6731409    0.01646952   1.0   0.6772453   0.02084826   1.0   0.04024519     0.02231845   1.0   0.479251     0.02269451   1.0   1.289825    0.06273078   1.0   1.231051    0.07932358   1.0   1.37215    0.0254198   1.01      1.50771    0.0235795   1.02      10266     0.23738     0.37981   0.97   0.5142      0.47056   1.11   -3.7669     2.9161   0.91   -3.3388    3.0052   1.09   1.0            1.0       1.0        1.01       0.91        0.91       1          0          0            14.10966   1         0     0.1391222082488845     
  5110295022   150.15513611   2.25663495   F51P006      2      15     1     OK    0.839      0.749   1.502    0.694    2.4727   2        VUDS-J100037.23+021523.8   6467.0       24.876   5007    2188.415   2014.435   150.1551514   2.2566278   0         26.0       1.593054    0.1901293   1.245687    1.654            3.281647        1.49901     0.1592924   1.278856   0.1271804      0.01042632   1.0   0.1921187      0.01779057   1.0   96.97898    16.43184   1.0   0.9534069    0.1279035   1.25   1.12056      0.1310085   1.23   0.7279743   0.01928507   1.0   0.2200083      0.04116949   1.0      0.24507       0.09642278   1.0      0.1953906      0.039057   1.0      0.07401685     0.04927125   1.0      0.3067207    0.03507106   1.0      0.3662058      0.07952184   1.0      0.4180552    0.04436093   1.0      0.5043687   0.07887795   1.0      0.5863128   0.05256988   1.0      0.5583625   0.06145759   1.0      0.6012029   0.07401201   1.0      0.6768262    0.1023235   1.0      0.9846844   0.06394848   1.27   1.043598    0.06451227   1.24   1.028406    0.08224541   1.25   0.3459383     0.3947617   1.0    0.9249574   0.1256597   1.25   1.148601     0.164658    1.19     0.1938332     0.3553275   1.15     0.4368171    0.01646952   1.0   0.4409858   0.02084826   1.0   0.01822417     0.02231845   1.0   0.2666097    0.02269451   1.0   0.8634534   0.06273078   1.0   0.7858942   0.07932358   1.0   1.04712    0.0253572   1.02      1.02213    0.0234238   1.03      5007      0.58826     0.24112   1.04   0.71752     0.40271   1.05   -6.6567     2.6024   0.99   1.5601     3.0162   1.07   1.0            1.0       1.0        1.02       0.99        0.99       0          0          0            9.410433   1         1     0.06072636980109905    
  5101242689   150.15608215   2.31531596   F51P006      2      16     2     OK    0.833      1.354   1.421    0.818    2.5485   21       VUDS-J100037.45+021855.1   11372.0      25.723   8866    2167.098   3422.104   150.1560516   2.3152776   0         16.0       1.195961    0.1698701   0.860606    1.735            2.856599        1.132689    0.155945    1.389673   0.2031534      0.01042632   1.0   0.28534        0.01779057   1.0   61.20484    16.43184   1.0   0.5031685    0.1279035   1.25   0.6671576    0.1310085   1.23   0.3288474   0.01928507   1.0   0.202165       0.04116949   1.0      0.20093       0.09642278   1.0      0.2630745      0.039057   1.0      0.3356874      0.04927125   1.0      0.2684758    0.03507106   1.0      0.3899658      0.07952184   1.0      0.2850359    0.04436093   1.0      0.2159085   0.07887795   1.0      0.2624977   0.05256988   1.0      0.2303077   0.06145759   1.0      0.2896285   0.07401201   1.0      0.1651248    0.1023235   1.0      0.5279991   0.06225578   1.34   0.5534569   0.06300594   1.3    0.6406669   0.08096025   1.29   0.0309891     0.3947617   1.0    0.5528426   0.1222824   1.32   0.7253898    0.1653543   1.18     0.5746834     0.3553275   1.15     0.292657     0.01646952   1.0   0.2675979   0.02084826   1.0   0.1868467      0.02231845   1.0   0.2971021    0.02269451   1.0   0.3080893   0.06273078   1.0   0.3615509   0.07932358   1.0   0.586626   0.0260139   0.97      0.724339   0.0239506   0.99      8866      1.7464      0.35162   1.03   0.44884     0.54893   1.28   7.6677      3.6435   1.11   -6.0619    3.9267   1.27   1.0            1.0       1.0        0.97       1.0         0.97       0          0          0            7.26339    1         1     0.1764833279848046     
  5101236815   150.15621948   2.35590005   F51P006      2      17     1     OK    2.95       2.581   2.097    1.025    2.6012   1        VUDS-J100037.49+022121.2   14771.0      24.179   11533   2161.486   4396.104   150.1562958   2.3558588   0         104.0      7.842741    0.3574865   7.34217     3.116            6.553624        3.897654    0.1586357   1.068177   0.2412058      0.01042632   1.0   0.3667189      0.01779057   1.0   137.3554    16.43184   1.0   3.190314     0.1279035   1.25   2.508584     0.1304792   1.24   0.6289006   0.01928507   1.0   0.08080202     0.04116949   1.0      0.4061125     0.09642278   1.0      0.3746034      0.039057   1.0      0.3166521      0.04927125   1.0      0.4812317    0.03507106   1.0      0.5007851      0.07952184   1.0      0.6609669    0.04436093   1.0      0.8450903   0.07887795   1.0      0.6066964   0.05256988   1.0      0.5772807   0.06145759   1.0      0.5690929   0.07401201   1.0      0.7096529    0.1023235   1.0      1.012299    0.06225578   1.34   1.159154    0.06300594   1.3    1.496673    0.08096025   1.29   2.63506       0.3947617   1.0    3.445671    0.1227483   1.31   1.030345     0.1674972   1.15     2.894326      0.3568825   1.14     0.5778947    0.01646952   1.0   0.6094087   0.02084826   1.0   0.1221545      0.02231845   1.0   0.5129546    0.02269451   1.0   0.8468525   0.06273078   1.0   0.8378764   0.07932358   1.0   1.43598    0.0250959   1.04      2.16863    0.0237538   1.0       11533     4.0899      0.22968   1.05   5.4375      0.35379   1.0    1.7787      1.9126   1.17   0.48071    2.3759   0.99   1.0            1.0       1.0        1.0        0.99        0.99       0          0          0            24.56984   1         1     0.3121111283095043     
  5170092993   150.15727234   2.25148702   F51P006      2      18     1     OK    1.315      1.626   1.369    0.83     0.0      4        VUDS-J100037.74+021505.3   6087.0       23.785   4636    2137.617   1889.915   150.1572723   2.2514393   0         42.0       6.365786    0.2214095   5.373362    1.538            3.969488        6.631439    0.1586512   1.184693   0.0874484      0.01042632   1.0   0.1643578      0.01779057   1.0   38.21373    16.43184   1.0   4.653728     0.1273949   1.26   4.68337      0.1310085   1.23   1.929976    0.01928507   1.0   -0.02027968    0.04116949   1.0      0.08812939    0.09642278   1.0      0.1143216      0.039057   1.0      0.1457385      0.04927125   1.0      0.2265337    0.03507106   1.0      0.4542984      0.07952184   1.0      0.5268083    0.04436093   1.0      0.7938027   0.07887795   1.0      0.9904575   0.05256988   1.0      1.584388    0.06145759   1.0      1.842363    0.07401201   1.0      2.309237     0.1023235   1.0      3.645527    0.06445804   1.25   3.915013    0.06451227   1.24   4.353686    0.08224541   1.25   3.183227      0.3947617   1.0    3.501849    0.1256597   1.25   4.892798     0.164658    1.19     2.734813      0.3522774   1.17     0.6338561    0.01646952   1.0   0.6579202   0.02084826   1.0   -0.00639563    0.02231845   1.0   0.4022842    0.02269451   1.0   3.007501    0.06273078   1.0   3.331453    0.07932358   1.0   3.6803     0.0261547   0.96      4.54024    0.0241459   0.97      4636      1.6264      0.2705    0.99   0.89703     0.4267    0.93   2.1941      2.5722   1.04   -3.6065    3.1722   0.94   1.0            1.0       1.0        0.96       0.93        0.93       0          0          0            41.79885   1         1     0.17179206025879282    
  5101245800   150.15736389   2.29496408   F51P006      2      19     1     OK    2.172      1.269   1.365    0.636    0.685    4        VUDS-J100037.76+021741.8   9617.0       24.375   7485    2135.219   2933.693   150.1573792   2.2949278   0         28.0       2.398995    0.2331096   1.951424    1.755            3.58738         2.263631    0.1823478   1.229356   0.4043192      0.01042632   1.0   0.4036836      0.01779057   1.0   115.6624    16.43184   1.0   1.505976     0.1345235   1.13   1.267725     0.1385338   1.1    0.9857807   0.01928507   1.0   0.3865195      0.04116949   1.0      0.3963293     0.09642278   1.0      0.3897981      0.039057   1.0      0.3318744      0.04927125   1.0      0.4078176    0.03507106   1.0      0.497196       0.07952184   1.0      0.629145     0.04436093   1.0      1.042389    0.07887795   1.0      0.9078679   0.05256988   1.0      0.7888272   0.06145759   1.0      0.9731228   0.07401201   1.0      1.120101     0.1023235   1.0      1.059689    0.07242933   0.99   1.241499    0.07183783   1.0    1.061786    0.09149682   1.01   1.730619      0.3947617   1.0    1.372608    0.1441416   0.95   1.312894     0.1667736   1.16     1.165173      0.3584582   1.13     0.6343606    0.01646952   1.0   0.7692836   0.02084826   1.0   0.3194238      0.02231845   1.0   0.5559022    0.02269451   1.0   1.181657    0.06273078   1.0   1.145998    0.07932358   1.0   1.03764    0.0250727   1.04      1.06522    0.023659    1.01      7485      0.24891     0.25627   0.9    0.20525     0.39736   0.94   6.1691      2.5724   0.83   -2.5499    2.9162   0.92   1.0            0.95      1.0        1.01       0.83        0.83       0          0          0            12.41381   1         1     0.141743966633105      
  5101237678   150.15788269   2.34730196   F51P006      2      20     1     OK    0.987      1.393   1.972    0.864    0.0      4        VUDS-J100037.89+022050.2   13991.0      23.625   10943   2123.559   4189.697   150.1578674   2.3472588   0         57.0       7.286694    0.2370921   6.345841    1.713            4.398304        7.317582    0.1586206   1.148263   0.08812448     0.01042632   1.0   0.2130774      0.01779057   1.0   41.68144    16.43184   1.0   5.499554     0.1284182   1.24   5.232366     0.1304792   1.24   2.157051    0.01928507   1.0   0.04295645     0.04116949   1.0      -0.04577901   0.09642278   1.0      0.1171134      0.039057   1.0      0.1745909      0.04927125   1.0      0.2835096    0.03507106   1.0      0.335849       0.07952184   1.0      0.4484927    0.04436093   1.0      0.7928522   0.07887795   1.0      1.064995    0.05256988   1.0      1.75233     0.06145759   1.0      1.932885    0.07401201   1.0      2.738308     0.1023235   1.0      4.500388    0.06248939   1.33   4.925815    0.06300594   1.3    5.219436    0.08096025   1.29   4.53707       0.3947617   1.0    4.058709    0.1222824   1.32   4.844987     0.1660594   1.17     3.605971      0.3568825   1.14     0.6172169    0.01646952   1.0   0.6774106   0.02084826   1.0   0.0372451      0.02231845   1.0   0.3435165    0.02269451   1.0   3.55342     0.06273078   1.0   3.670406    0.07932358   1.0   3.85714    0.0255605   1.0       4.69743    0.0237444   1.0       10943     1.579       0.28206   0.97   1.0953      0.44879   0.99   8.3536      2.8371   0.95   -1.9357    3.1079   0.97   1.0            1.0       1.0        1.0        0.95        0.95       1          0          0            46.13261   1         0     0.16482251365816825    
  5170092067   150.16036987   2.24597907   F51P006      2      21     2     OK    0.141      0.452   1.043    0.509    0.0      4        VUDS-J100038.48+021445.5   5650.0       24.37    4282    2063.52    1758.746   150.1603546   2.2459738   0         40.0       6.62528     0.2177342   5.554951    1.577            3.899518        6.904138    0.158346    1.19268    0.05106106     0.01042632   1.0   0.08169598     0.01779057   1.0   -16.76166   16.43184   1.0   4.757569     0.1284182   1.24   4.510013     0.1315443   1.22   0.9085439   0.01928507   1.0   0.03914664     0.04116949   1.0      -0.1549633    0.09642278   1.0      -8.313687E-4   0.039057   1.0      0.04832939     0.04927125   1.0      0.09639058   0.03507106   1.0      0.008618429    0.07952184   1.0      0.08876894   0.04436093   1.0      0.1032158   0.07887795   1.0      0.1236424   0.05256988   1.0      0.6212092   0.06145759   1.0      0.6318434   0.07401201   1.0      1.737325     0.1023235   1.0      3.590159    0.0632063    1.3    4.08966     0.06425371   1.25   4.677148    0.08224541   1.25   3.249908      0.3947617   1.0    3.631102    0.1251601   1.26   5.014798     0.1639705   1.2      3.532834      0.3553275   1.15     0.09744193   0.01646952   1.0   0.1021775   0.02084826   1.0   0.04187018     0.02231845   1.0   0.07103761   0.02269451   1.0   2.245063    0.06273078   1.0   2.505634    0.07932358   1.0   3.80865    0.0255579   1.0       3.77684    0.0239012   0.99      4282      2.6418      0.24764   1.09   1.0717      0.37166   1.26   -3.6139     2.5901   1.11   -2.5098    2.8373   1.28   1.0            1.0       1.0        0.99       1.0         0.99       1          0          0            43.6016    1         0     0.05811382291355886    
  5100994936   150.15925598   2.28497696   F51P006      2      22     1     OK    1.243      1.738   1.066    0.699    2.8269   2        VUDS-J100038.21+021705.9   8817.0       24.873   6922    2088.978   2694.792   150.1593018   2.2849739   0         9.0        1.218392    0.2541115   0.7526588   1.54             2.233058        1.163504    0.2541115   1.618783   0.1684792      0.01042632   1.0   0.2080278      0.01779057   1.0   37.48062    16.43184   1.0   0.8032805    0.2064033   0.48   1.006474     0.2215735   0.43   0.3994054   0.01928507   1.0   0.04609741     0.04116949   1.0      0.1784173     0.09642278   1.0      0.2372991      0.039057   1.0      0.2344737      0.04927125   1.0      0.3151121    0.03507106   1.0      0.4318174      0.07952184   1.0      0.2790003    0.04436093   1.0      0.2533353   0.07887795   1.0      0.29651     0.05256988   1.0      0.4634952   0.06145759   1.0      0.3367144   0.07401201   1.0      0.2632524    0.1023235   1.0      0.4425462   0.09717415   0.55   0.4636781   0.1005931    0.51   0.4662688   0.1263074    0.53   0.7539369     0.3947617   1.0    0.7149168   0.2007026   0.49   0.2602009    0.273919    0.43     0.2492622     0.5950943   0.41     0.3384097    0.01646952   1.0   0.3659907   0.02084826   1.0   0.07590667     0.02231845   1.0   0.3202604    0.02269451   1.0   0.3428684   0.06273078   1.0   0.4580464   0.07932358   1.0   0.430168   0.0257943   0.98      0.808321   0.0241085   0.97      6922      0.80991     0.24072   0.97   1.3869      0.40675   0.88   1.1472      2.435    1.04   3.1235     2.9936   0.86   1.0            0.41      1.0        0.97       0.86        0.41       0          0          0            4.578712   0         0     0.16518856771189427    
  5101237723   150.16078186   2.34923792   F51P006      2      23     1     OK    2.029      1.897   2.464    1.207    2.3068   2        VUDS-J100038.58+022057.2   14168.0      24.876   11089   2052.901   4236.043   150.1608124   2.3491893   0         43.0       3.172662    0.2244918   2.714581    2.004            4.136745        2.679524    0.1589283   1.168748   0.316957       0.01042632   1.0   0.4020977      0.01779057   1.0   143.2214    16.43184   1.0   1.345086     0.1279035   1.25   1.357191     0.1304792   1.24   0.571758    0.01928507   1.0   0.3032056      0.04116949   1.0      0.255402      0.09642278   1.0      0.3120467      0.039057   1.0      0.4658373      0.04927125   1.0      0.5229132    0.03507106   1.0      0.2979443      0.07952184   1.0      0.431618     0.04436093   1.0      0.4699123   0.07887795   1.0      0.4048269   0.05256988   1.0      0.5589718   0.06145759   1.0      0.370126    0.07401201   1.0      0.6025309    0.1023235   1.0      0.7589257   0.06248939   1.33   1.125183    0.06300594   1.3    1.196627    0.08096025   1.29   1.647261      0.3947617   1.0    1.770768    0.1227483   1.31   1.252508     0.1674972   1.15     1.518541      0.3568825   1.14     0.4782248    0.01646952   1.0   0.4952334   0.02084826   1.0   0.2112689      0.02231845   1.0   0.4969278    0.02269451   1.0   0.6723378   0.06273078   1.0   0.6434819   0.07932358   1.0   1.1649     0.0276382   0.86      1.43384    0.0256599   0.86      11089     1.9862      0.26822   0.97   1.7386      0.44072   0.93   -0.69598    2.5797   1.01   -0.7023    2.8343   1.01   1.0            1.0       1.0        0.86       0.93        0.86       0          0          0            16.85995   1         1     0.20664843250959683    
  5101001041   150.16252136   2.24579906   F51P006      2      24     1     OK    0.145      0.443   1.091    0.56     4.3853   2        VUDS-J100039.00+021444.8   5654.0       24.686   4283    2011.424   1754.278   150.1625366   2.2457874   0         15.0       1.008056    0.175589    0.7299187   1.869            2.900364        0.8656158   0.1606922   1.381053   -0.01555411    0.01042632   1.0   0.00651386     0.01779057   1.0   -5.784005   16.43184   1.0   0.3914249    0.1279035   1.25   0.06392053   0.1315443   1.22   0.5504966   0.01928507   1.0   0.01663906     0.04116949   1.0      -0.07729163   0.09642278   1.0      0.01383437     0.039057   1.0      0.01884535     0.04927125   1.0      0.09787454   0.03507106   1.0      0.1130941      0.07952184   1.0      0.1683903    0.04436093   1.0      0.5871062   0.07887795   1.0      0.4858595   0.05256988   1.0      0.5400713   0.06145759   1.0      0.5020509   0.07401201   1.0      0.3689089    0.1023235   1.0      0.5556235   0.06369819   1.28   0.4290933   0.06451227   1.24   0.3731713   0.08257638   1.24   0.9846925     0.3947617   1.0    0.4951791   0.1251601   1.26   0.5155109    0.1660594   1.17     0.7411135     0.3537926   1.16     0.259664     0.01646952   1.0   0.295022    0.02084826   1.0   -0.02256589    0.02231845   1.0   0.1424039    0.02269451   1.0   0.571896    0.06273078   1.0   0.5974099   0.07932358   1.0   0.562263   0.0276322   0.86      0.423562   0.0257448   0.85      4283      1.1338      0.25068   1.14   0.4438      0.41811   1.21   0.55641     2.7792   1.12   -3.497     3.0248   1.26   1.0            1.0       1.0        0.85       1.0         0.85       0          0          0            5.386795   1         1     0.06904651255513522    
  5101236151   150.16340637   2.36029696   F51P006      2      26     1     OK    6.158      3.884   1.545    0.839    2.8221   3        VUDS-J100039.21+022137.0   15130.0      23.822   11888   1990.892   4503.01    150.1634064   2.360312    0         46.0       3.450033    0.2499184   3.047377    2.254            4.642795        2.654467    0.1596444   1.132132   0.4650734      0.01042632   1.0   0.7052482      0.01779057   1.0   249.5382    16.43184   1.0   1.972592     0.1284182   1.24   2.051686     0.1299562   1.25   1.117473    0.01928507   1.0   0.4020797      0.04116949   1.0      0.3380577     0.09642278   1.0      0.7682064      0.039057   1.0      0.7966256      0.04927125   1.0      0.8470798    0.03507106   1.0      0.9556313      0.07952184   1.0      0.9635518    0.04436093   1.0      1.269473    0.07887795   1.0      1.036038    0.05256988   1.0      0.9719531   0.06145759   1.0      0.9236824   0.07401201   1.0      0.9691953    0.1023235   1.0      1.072173    0.06248939   1.33   1.076285    0.062765     1.31   1.179697    0.08096025   1.29   2.064955      0.3947617   1.0    1.842214    0.1227483   1.31   0.9154179    0.1660594   1.17     1.322662      0.3584582   1.13     1.000786     0.01646952   1.0   1.020372    0.02084826   1.0   0.2583897      0.02231845   1.0   0.9893724    0.02269451   1.0   1.135762    0.06273078   1.0   1.162385    0.07932358   1.0   1.19866    0.0255521   1.0       1.7493     0.0239344   0.99      11888     2.0604      0.26707   0.83   1.6928      0.36543   1.01   9.5148      2.3336   0.83   4.7057     2.427    0.99   1.0            1.0       1.0        0.99       0.83        0.83       0          0          0            16.62737   1         1     0.054144107529962585   
  5100998761   150.16477966   2.26069689   F51P006      2      27     1     OK    1.955      2.711   1.532    0.874    2.446    4        VUDS-J100039.54+021538.5   6749.0       24.902   5250    1956.495   2111.263   150.1648254   2.2606606   0         18.0       1.523936    0.1808429   1.147503    1.68             3.063152        1.440501    0.1587143   1.328046   0.5748524      0.01042632   1.0   0.6238253      0.01779057   1.0   214.4865    16.43184   1.0   2.146598     0.1279035   1.25   0.6859531    0.1304792   1.24   0.504172    0.01928507   1.0   1.229632       0.04116949   1.0      0.5721024     0.09642278   1.0      0.5672379      0.039057   1.0      0.5008892      0.04927125   1.0      0.564132     0.03507106   1.0      0.5172744      0.07952184   1.0      0.4956493    0.04436093   1.0      0.6153604   0.07887795   1.0      0.4601342   0.05256988   1.0      0.3804817   0.06145759   1.0      0.5909834   0.07401201   1.0      0.4316721    0.1023235   1.0      0.3945807   0.06369819   1.28   0.3618571   0.06451227   1.24   0.4896857   0.08224541   1.25   0.6495837     0.3947617   1.0    0.7706763   0.1251601   1.26   0.2859346    0.1639705   1.2      0.4275886     0.3537926   1.16     0.5488113    0.01646952   1.0   0.5665084   0.02084826   1.0   0.310371       0.02231845   1.0   0.593258     0.02269451   1.0   0.5151572   0.06273078   1.0   0.5170568   0.07932358   1.0   0.529541   0.0260111   0.97      0.48078    0.0238733   0.99      5250      0.028658    0.37794   0.89   -0.39803    0.47379   1.02   -5.1504     2.9227   1.01   2.8683     3.3844   1.07   1.0            1.0       1.0        0.97       0.89        0.89       0          0          0            9.076065   1         1     0.2100949741169596     
  5100996069   150.16717529   2.27849102   F51P006      2      30     1     OK    0.401      0.869   1.612    0.816    3.1692   22       VUDS-J100040.12+021642.5   8242.0       25.099   6486    1899.678   2538.549   150.1671906   2.2784629   0         27.0       2.048548    0.2672586   1.748422    2.569            4.131787        1.249475    0.1841092   1.171656   0.1062346      0.01042632   1.0   0.1641033      0.01779057   1.0   44.87231    16.43184   1.0   0.8305939    0.1734135   0.68   0.7169783    0.1655795   0.77   0.3970468   0.01928507   1.0   0.03979881     0.04116949   1.0      0.154277      0.09642278   1.0      0.1699661      0.039057   1.0      0.07300594     0.04927125   1.0      0.1845997    0.03507106   1.0      0.2660114      0.07952184   1.0      0.3451523    0.04436093   1.0      0.294731    0.07887795   1.0      0.3422814   0.05256988   1.0      0.3545716   0.06145759   1.0      0.3632514   0.07401201   1.0      0.3436013    0.1023235   1.0      0.3701793   0.0763901    0.89   0.2641985   0.07885226   0.83   0.5348024   0.1028068    0.8    0.6937343     0.3947617   1.0    0.9759854   0.1456833   0.93   0.2327629    0.2422005   0.55     2.834002      0.5234073   0.53     0.3115786    0.01646952   1.0   0.337813    0.02084826   1.0   0.007853665    0.02231845   1.0   0.2691378    0.02269451   1.0   0.4327722   0.06273078   1.0   0.5158331   0.07932358   1.0   0.428044   0.0257449   0.99      0.527539   0.0239905   0.98      6486      1.0276      0.26308   0.96   0.81375     0.39366   1.07   3.934       2.5778   0.95   -1.7284    2.749    1.08   1.0            0.53      1.0        0.98       0.95        0.53       0          0          0            6.786596   1         1     0.11524274315720776    
