# FIELD ID_V2.1D ID_V4.0 RA_1       DEC_1     Z_MOSFIRE MASKNAME TARGET id    x       y      ra_2         dec_2       faper_F160W eaper_F160W faper_F140W eaper_F140W f_F160W   e_F160W    w_F160W f_U          e_U         w_U  f_G          e_G         w_G  f_F606W      e_F606W    w_F606W f_R         e_R         w_R  f_I        e_I         w_I  f_F814W     e_F814W    w_F814W f_Z        e_Z        w_Z  f_F125W   e_F125W    w_F125W f_J1        e_J1      w_J1 f_J2      e_J2      w_J2 f_J3        e_J3      w_J3 f_J        e_J       w_J   f_F140W    e_F140W    w_F140W f_H1       e_H1      w_H1 f_H2        e_H2      w_H2 f_H        e_H        w_H  f_K        e_K       w_K  f_Ks        e_Ks       w_Ks f_IRAC1    e_IRAC1   w_IRAC1 f_IRAC2    e_IRAC2   w_IRAC2 f_IRAC3     e_IRAC3  w_IRAC3 f_IRAC4    e_IRAC4  w_IRAC4 tot_cor wmin_ground wmin_hst wmin_irac wmin_wfc3 z_spec star_flag kron_radius a_image b_image theta_J2000 class_star flux_radius fwhm_image flags IRAC1_contam IRAC2_contam IRAC3_contam IRAC4_contam contam_flag f140w_flag use_phot near_star nexp_f125w nexp_f140w nexp_f160w Separation           
  AEGIS 5682     17380   214.821396 52.794308 -1.0      ae2_03   0      17380 28587.4 5928.6 214.82144165 52.79432678 21.74465    0.03561305  17.0142     0.05788803  43.74439  0.180788   0.69    0.264495     0.03947617  0.88 0.8634349    0.02315636  0.92 1.973219     0.0503387  0.67    2.502414    0.02630602  0.97 7.261453   0.03522444  0.91 7.960523    0.07698941 0.66    11.48581   0.07704682 0.78 27.00867  0.09387055 0.5     18.50564    0.2530249 0.62 25.54837  0.3250294 0.64 29.03918    0.3751549 0.71 29.3533    0.3439457 0.36  34.228     0.1164552  0.74    44.2975    0.6156506 0.65 52.97556    0.6299808 0.66 50.71529   0.4287489  0.84 79.34892   0.7268701 0.69 85.81296    0.5528902  0.73 94.58396   0.17281   0.86    64.44885   0.1799304 0.88    61.41693    1.709298 0.89    33.51496   1.679963 0.79    1.0367  0.3594      0.5032   0.785     0.5032    -1.0   0         3.5         9.55    4.05    -35.1       0.03       5.621       7.19       2     0.022        0.027        0.025        0.146        0           0          1        0         3.0        7.0        4.0        0.12019066198265688  
  AEGIS 5761     16121   214.823105 52.793621 3.0861    ae2_03   0      16121 28579.5 5855.3 214.82313538 52.79364014 0.8437568   0.03592737  0.7696214   0.0711163   1.393432  0.1052852  0.68    0.0824228    0.03457068  0.88 0.4627099    0.02018982  0.92 0.7192416    0.04138344 0.67    0.7881597   0.02254076  0.97 0.8479292  0.02990779  0.91 0.8351923   0.06284398 0.67    0.7089162  0.06585117 0.78 0.9365878 0.07800996 0.49    1.521775    0.2419843 0.64 1.361237  0.3139395 0.65 0.9442611   0.3577211 0.72 1.008558   0.2901698 0.41  1.271      0.1174459  0.49    1.903766   0.5936893 0.68 1.438991    0.6003457 0.66 1.62371    0.3588516  0.83 3.181843   0.695031  0.7  2.226101    0.4625842  0.84 2.539477   0.2266972 0.86    2.280184   0.2321539 0.88    1.494632    1.86529  0.91    0.6943593  1.820193 0.78    1.0764  0.4144      0.491    0.7835    0.491     -1.0   0         4.45        3.97    2.54    83.0        0.0        4.673       0.0        0     1.889        1.927        3.572        9.347        1           0          1        0         3.0        4.0        4.0        0.09550601228411454  
  AEGIS 5215     14957   214.831512 52.794407 2.3013    ae2_03   1      14957 28345.6 5653.0 214.83154297 52.79442978 2.207637    0.03283875  1.721519    0.06959473  3.70269   0.09897437 0.81    0.3734809    0.03445687  0.88 0.8113775    0.02020169  0.92 0.9591422    0.04040311 0.73    0.9644676   0.02260313  0.97 1.023975   0.02982305  0.91 1.131552    0.06228701 0.7     1.101546   0.06601535 0.78 2.259177  0.05969945 0.86    1.90182     0.2287499 0.65 2.18942   0.2963401 0.65 1.879567    0.3365816 0.76 1.013714   0.2917685 0.34  2.887365   0.1167256  0.51    3.731111   0.5611813 0.65 4.91893     0.5678334 0.66 3.856701   0.3629438  0.84 4.298517   0.6565259 0.73 4.92815     0.4697729  0.71 4.253887   0.1540266 0.82    4.735621   0.1691425 0.89    5.967014    1.755838 0.93    5.516803   1.705916 0.85    1.0746  0.34        0.5141   0.822     0.5141    -1.0   0         3.86        4.48    3.12    -39.0       0.03       4.509       0.0        0     0.067        0.052        0.0070       0.0020       0           0          1        0         7.0        4.0        7.0        0.1061617261678212   
  AEGIS 4699     13567   214.838989 52.794353 1.3549    ae2_03   1      13567 28173.3 5443.8 214.83901978 52.79436493 1.804278    0.029719    1.582289    0.06846101  2.78781   0.08104593 0.99    1.501706     0.03280223  0.88 1.390707     0.01932775  0.92 1.483654     0.04777612 0.44    1.230564    0.02145545  0.97 1.237769   0.02858849  0.91 1.457773    0.07170888 0.45    1.61665    0.06295137 0.78 2.628523  0.05248588 0.95    2.188963    0.2201362 0.67 2.32869   0.2853631 0.64 2.483895    0.3236732 0.78 2.42775    0.2777548 0.32  2.444812   0.1057798  0.53    1.507824   0.5403125 0.66 2.339888    0.5441401 0.67 3.084969   0.3449872  0.83 2.335604   0.6331225 0.72 1.753236    0.4480639  0.7  2.738281   0.1573613 0.82    2.71676    0.1730528 0.86    -0.09795513 1.798898 0.95    0.1194916  1.749659 0.79    1.0814  0.3191      0.4416   0.7915    0.5313    -1.0   0         3.78        4.3     2.9     -42.5       0.03       4.26        0.0        0     0.016        0.023        -0.02        5.294        1           0          1        0         6.0        4.0        6.0        0.07958609936598124  
  AEGIS 4530     12918   214.843506 52.795109 2.435     ae2_03   1      12918 28032.4 5348.4 214.84353638 52.79512787 1.661184    0.03452136  1.3585      0.06779858  2.634573  0.1018721  0.73    0.2744582    0.03377755  0.88 0.5782607    0.01983081  0.92 0.8037472    0.04651571 0.49    0.7593183   0.02206847  0.97 0.7673944  0.02933755  0.91 0.8747128   0.06835354 0.52    0.8024075  0.06449439 0.78 1.800291  0.06235888 0.71    0.6351477   0.2262425 0.7  0.8953462 0.2922825 0.67 2.114995    0.3340765 0.76 -99.0      0.2853544 -99.0 2.154528   0.1075259  0.54    4.265204   0.552985  0.67 3.801969    0.5569958 0.68 4.104777   0.3525226  0.75 3.018797   0.6475967 0.74 4.208955    0.4587119  0.74 3.71016    0.16927   0.8     4.438634   0.1847882 0.8     7.063656    1.735898 0.92    -99.0      -99.0    0.0     1.0759  0.6654      0.4908   0.7959    0.5417    -1.0   0         4.14        4.19    2.81    40.4        0.03       4.295       0.0        0     0.59         0.512        0.116        -99.0        1           0          1        0         5.0        4.0        5.0        0.09480556209181269  
  AEGIS 4157     11906   214.84465  52.791817 2.2289    ae2_03   1      11906 28155.9 5189.4 214.84468079 52.79184341 0.8560405   0.03630446  0.7011793   0.06855651  2.065649  0.1308967  0.66    0.3453994    0.03862635  0.88 0.5489132    0.02268895  0.92 0.636338     0.06121413 0.66    0.5980342   0.025599    0.97 0.6062781  0.03401652  0.91 0.6824763   0.09256815 0.66    0.4755577  0.07461248 0.78 1.398041  0.09527869 0.7     0.5335349   0.2425612 0.64 0.9158432 0.3145108 0.66 1.546186    0.3599279 0.79 1.077881   0.3330065 0.34  1.691965   0.1654287  0.53    0.0807227  0.5978492 0.67 2.068748    0.5984592 0.68 2.862059   0.4130684  0.77 2.163579   0.700305  0.73 2.899       0.535709   0.76 2.558371   0.1723046 0.8     2.011045   0.2007535 0.83    -99.0       -99.0    0.0     -99.0      -99.0    0.0     1.063   0.345       0.5298   0.7985    0.5298    -1.0   0         4.24        6.1     2.52    70.6        0.0        6.445       0.0        0     0.65         1.076        -99.0        -99.0        1           0          1        0         4.0        4.0        4.0        0.11632842378136045  
  AEGIS 4058     11986   214.854599 52.798546 2.1623    ae2_03   1      11986 27615.0 5175.2 214.85461426 52.79856491 4.047162    0.03708046  2.870758    0.06747999  10.13853  0.1778296  0.63    0.1069897    0.04140994  0.88 0.2295762    0.02446033  0.92 -0.009103402 0.06136701 0.7     0.2508801   0.02769928  0.97 0.4080513  0.03696128  0.91 0.2769651   0.09333699 0.7     0.6944984  0.08183265 0.78 4.05289   0.1020196  0.66    1.442693    0.2592833 0.56 3.897351  0.3363672 0.55 5.66204     0.3856694 0.68 5.405519   0.3653054 0.46  7.191525   0.1690438  0.55    11.42488   0.6368449 0.55 13.24382    0.6444788 0.53 12.43766   0.4571522  0.89 26.13799   0.7518275 0.6  25.5758     0.5898257  0.86 65.12695   0.1557579 0.78    82.05971   0.1675509 0.84    98.11031    1.692313 0.82    69.07365   1.660752 0.78    1.0401  0.46        0.5468   0.7813    0.5468    -1.0   0         3.5         7.02    5.04    58.5        0.03       7.224       0.0        0     0.015        0.01         0.028        0.07         0           0          0        1         4.0        4.0        4.0        0.07574695985038353  
  AEGIS 3590     10471   214.853409 52.792263 2.3736    ae2_03   1      10471 27930.3 4963.8 214.85343933 52.79227829 2.608262    0.03590013  2.15363     0.06809211  3.826348  0.08418629 0.68    0.09229642   0.03304011  0.88 0.4053767    0.01924282  0.92 0.5149516    0.03578816 0.71    0.6041213   0.02142486  0.97 0.6655689  0.02859183  0.91 0.6440279   0.05409352 0.71    0.9241022  0.06249703 0.78 2.28256   0.05730659 0.72    0.907864    0.2189483 0.59 1.401235  0.2839801 0.57 2.574085    0.3228704 0.68 -99.0      0.2781467 -99.0 3.159399   0.09989185 0.54    3.780226   0.5386214 0.57 5.565926    0.540236  0.54 3.952114   0.3440999  0.8  5.827466   0.6305153 0.65 7.614561    0.4478924  0.73 9.757205   0.1410711 0.82    11.04669   0.1550187 0.8     13.39795    1.614475 0.9     9.290004   1.569627 0.79    1.0964  0.5375      0.5371   0.7903    0.5371    -1.0   0         3.5         3.64    3.15    66.6        0.03       4.04        0.0        0     0.011        0.012        0.035        0.057        0           0          1        0         4.0        4.0        4.0        0.08596142781812163  
  AEGIS 3393     10494   214.864243 52.798771 2.2963    ae2_03   1      10494 27378.6 4917.2 214.86425781 52.79878616 14.2113     0.03674336  11.65216    0.06847726  24.05172  0.1303534  0.65    0.3631662    0.03464577  0.88 1.453779     0.02031369  0.92 2.122943     0.04065451 0.73    2.403549    0.0227729   0.97 3.704165   0.03006957  0.91 4.320922    0.06207611 0.72    5.650406   0.06643292 0.78 16.34075  0.06794288 0.68    10.43193    0.2284999 0.43 13.8703   0.2928828 0.43 17.18448    0.3351626 0.54 19.82007   0.2928268 0.37  19.72053   0.1158934  0.53    26.0469    0.5616078 0.49 26.86699    0.5592066 0.42 28.07943   0.3659235  0.94 34.12339   0.6499903 0.5  37.99652    0.4712515  0.93 53.14329   0.3215356 0.8     51.04844   0.2658568 0.83    46.0533     1.668248 0.8     25.37585   1.617779 0.76    1.0642  0.3706      0.531    0.7553    0.531     -1.0   0         3.5         5.23    4.21    -81.1       0.03       4.67        0.0        3     0.157        0.118        0.16         0.263        0           0          1        0         4.0        4.0        4.0        0.06338517874573482  
  AEGIS 2838     8540    214.866974 52.793228 2.0848    ae2_03   1      8540  27568.4 4626.6 214.86697388 52.79323959 2.111926    0.03116741  1.745597    0.06858095  3.053134  0.06627691 0.9     0.7774857    0.03340306  0.88 1.096881     0.01966972  0.92 1.325047     0.03484964 0.73    1.174617    0.02190236  0.97 1.171905   0.02922794  0.91 1.313771    0.05360287 0.7     1.193799   0.06368808 0.78 2.184802  0.05341722 0.8     1.318956    0.2309317 0.44 1.802554  0.2990096 0.42 1.553167    0.3412454 0.55 1.493907   0.2830801 0.37  2.523545   0.09914496 0.53    5.149587   0.5715642 0.49 -0.6703679  0.5715683 0.42 4.283169   0.3528292  0.86 2.955967   0.6645598 0.49 2.754443    0.4549234  0.81 3.594103   0.1632411 0.78    3.635353   0.1795932 0.82    1.470338    1.870777 0.81    -1.638824  1.815543 0.78    1.1095  0.3669      0.5294   0.7758    0.5294    -1.0   0         3.5         4.16    2.36    46.5        0.03       3.502       0.0        0     0.0          0.0010       0.068        -0.046       0           0          1        0         4.0        4.0        6.0        0.04172481773616293  
  AEGIS 2450     8061    214.872925 52.794338 -1.0      ae2_03   1      8061  27377.5 4505.1 214.87294006 52.79435349 5.917066    0.03650415  4.338491    0.05006174  12.06364  0.1630619  0.65    0.00249687   0.03978501  0.88 0.05337211   0.02350589  0.92 0.1170322    0.04894638 0.73    0.1893446   0.02646641  0.97 0.8739523  0.03499169  0.91 0.8256103   0.07453647 0.72    1.287418   0.0772242  0.78 5.425365  0.0810547  0.69    6.290182    0.254259  0.38 9.117986  0.3283137 0.36 12.53408    0.3758289 0.46 8.68292    0.3416184 0.42  8.845263   0.1020653  0.99    20.15579   0.6253471 0.4  25.07936    0.6257594 0.36 15.60491   0.4282183  0.9  27.73172   0.7290174 0.42 21.53011    0.5515249  0.86 36.12622   1.654406  0.8     42.18925   1.181689  0.83    48.6722     1.910203 0.79    22.54123   1.769567 0.74    1.0451  0.3576      0.6544   0.7425    0.6544    -1.0   0         3.84        5.64    4.66    71.3        0.03       5.681       0.0        3     1.077        0.64         0.373        0.503        1           0          1        0         4.0        8.0        4.0        0.064686647479236    
  AEGIS 1945     6377    214.880325 52.79324  2.0842    ae2_03   1      6377  27254.1 4257.3 214.88034058 52.79324722 1.603397    0.03654537  1.415106    0.05230998  4.140185  0.1755105  0.65    0.2873787    0.04611607  0.88 0.542928     0.02709502  0.92 0.7283269    0.06301697 0.71    0.5956727   0.0303662   0.97 0.8371961  0.04040161  0.91 1.027472    0.09353668 0.74    0.85526    0.08895874 0.78 2.532027  0.1027827  0.69    1.625408    0.2952677 0.33 2.639786  0.3781795 0.32 1.945543    0.4347605 0.4  3.340576   0.3944723 0.33  3.653993   0.1350714  0.91    3.660476   0.7243295 0.35 4.876135    0.7227286 0.28 5.162711   0.4895117  0.78 11.20734   0.845572  0.35 8.670641    0.6354679  0.85 16.12467   0.7227654 0.78    21.45901   0.8858944 0.83    31.44809    2.708379 0.78    26.61999   2.348689 0.75    1.04    0.2784      0.6529   0.7522    0.6529    -1.0   0         5.2         5.54    2.9     55.2        0.03       6.946       0.0        3     0.79         0.718        0.897        0.585        1           0          1        0         4.0        7.0        4.0        0.04273032518759032  
  AEGIS 905      3668    214.870132 52.773491 2.1877    ae2_03   1      3668  28396.0 3772.1 214.87016296 52.77350616 6.757542    0.04200493  6.22565     0.0810103   11.51164  0.1438153  0.49    2.992929     0.03434661  0.88 4.517716     0.02024987  0.92 5.614703     0.04837042 0.52    5.003773    0.02264246  0.97 5.078553   0.03014691  0.91 5.779547    0.07432884 0.51    5.616741   0.06633262 0.78 8.951867  0.06649364 0.72    5.718595    0.2274771 0.45 8.704797  0.2917401 0.46 9.660609    0.3337609 0.55 10.05951   0.2933057 0.32  10.60555   0.1380031  0.38    14.04642   0.555375  0.46 9.895696    0.5648584 0.43 12.59471   0.3645133  0.61 12.29717   0.6508098 0.5  14.93869    0.4711718  0.66 12.5895    0.1447811 0.81    12.81919   0.1585117 0.85    14.70055    1.662597 0.81    10.62315   1.610933 0.82    1.0667  0.3206      0.3794   0.8109    0.3794    -1.0   0         3.63        4.81    4.02    -44.1       0.03       4.624       0.0        0     0.0050       0.0030       0.0          0.094        0           0          1        0         4.0        3.0        3.0        0.08674661072492021  
  AEGIS 1361     4711    214.895645 52.797264 2.1836    ae2_03   1      4711  26709.8 3990.5 214.8956604  52.79728317 4.569089    0.03606898  3.305604    0.07091041  5.878191  0.06985668 0.67    2.313572     0.0318799   0.88 2.439746     0.01870335  0.92 2.385464     0.03049819 0.75    2.258829    0.02075255  0.97 2.110577   0.02757854  0.91 2.073346    0.04497583 0.79    2.100342   0.06061105 0.78 2.627963  0.0501543  0.72    1.805836    0.2220458 0.21 2.98519   0.2842043 0.17 1.765604    0.3237007 0.23 3.939315   0.2668525 0.34  4.252701   0.09122714 0.5     11.08914   0.544606  0.19 0.6512921   0.5409584 0.17 6.357072   0.3328455  0.88 0.8535199  0.6251962 0.2  4.441395    0.4336954  0.76 2.51966    0.1419562 0.8     2.35096    0.1558771 0.85    1.722647    1.633885 0.88    7.23746    1.576683 0.78    1.1219  0.1709      0.4952   0.7794    0.4952    -1.0   0         3.5         3.24    2.62    56.9        0.04       3.017       0.0        0     0.0090       0.0010       0.0020       0.01         0           0          1        0         4.0        4.0        4.0        0.07672234807340264  
  AEGIS -9999    38426   214.607132 52.729179 1.4584    ae1_01   1      38426 36596.2 9347.2 214.60713196 52.72917938 2.517733    0.04630472  -29.48259   -29.48259   8.45433   0.2779599  0.41    0.9054648    0.0441109   0.7  0.9838987    0.02598054  0.9  0.9871337    0.08167802 0.71    1.222691    0.02979667  0.92 1.7598     0.0396739   0.89 1.716406    0.1212058  0.74    2.286749   0.0874144  0.77 5.825342  0.1349723  0.68    4.855171    0.2657069 1.0  6.451993  0.3468046 1.0  6.359592    0.3956979 1.0  7.870651   0.397775  0.93  -99.0      -99.0      0.0     9.775365   0.6440341 1.0  10.86931    0.668455  1.0  8.721413   0.4952988  0.69 12.37298   0.7756639 1.0  12.92052    0.6312709  0.93 17.79562   0.2530325 0.8     17.9032    0.2283686 0.84    15.36127    1.835823 0.81    11.77532   1.819894 0.84    1.0266  0.6858      0.0      0.8007    0.0       -1.0   0         4.16        7.36    4.85    -36.9       0.0        8.218       0.0        3     0.164        0.117        0.269        0.272        0           0          1        0         4.0        0.0        4.0        0.0013707766022398329
  AEGIS -9999    38757   214.606476 52.729462 0.8416    ae1_01   0      38757 36598.9 9376.4 214.60647583 52.72946167 3.189299    0.04665933  -41.71224   -41.71224   7.569495  0.1790619  0.4     2.396805     0.03939879  0.68 2.39749      0.02319602  0.89 2.876898     0.05502136 0.79    2.963126    0.02626228  0.91 5.099133   0.03482851  0.89 5.609368    0.08435171 0.76    6.181255   0.07675431 0.76 7.261698  0.0949692  0.68    5.84613     0.2423293 1.0  7.677009  0.318588  1.0  7.202088    0.3614717 1.0  8.489423   0.3462097 0.97  -99.0      -99.0      0.0     7.486091   0.5950633 1.0  8.391954    0.6070127 1.0  10.18705   0.4293362  0.65 9.454162   0.7080483 1.0  8.773125    0.5489339  0.94 6.416378   0.4337707 0.81    4.162792   0.4604491 0.85    5.307255    1.766364 0.77    0.6103925  1.744865 0.86    1.0579  0.6521      0.0      0.7713    0.0       0.8418 0         3.7         6.24    3.57    73.6        0.03       6.427       0.0        2     1.272        2.025        1.404        9.465        1           0          1        0         4.0        0.0        4.0        0.0012444673852364436
  AEGIS -9999    38259   214.615601 52.733833 1.8462    ae1_01   1      38259 36184.6 9292.1 214.61560059 52.73383331 2.124809    0.04620466  -26.67417   -26.67417   7.886137  0.3647996  0.41    2.996454     0.05530676  0.7  3.369941     0.03222296  0.91 2.967011     0.08598831 0.79    3.498652    0.03680505  0.93 3.630069   0.04902273  0.9  3.462604    0.1310764  0.77    3.955457   0.1077119  0.77 6.495226  0.1473349  0.7     5.960435    0.3378405 1.0  6.907869  0.4417286 1.0  6.397175    0.5052185 1.0  8.696548   0.4902041 1.0   -99.0      -99.0      0.0     7.356023   0.8290938 1.0  7.910899    0.8508223 1.0  10.41088   0.6078807  0.67 10.08596   0.9907052 1.0  11.41528    0.7750031  0.84 19.14124   0.9308994 0.78    25.68323   1.207423  0.86    26.06677    3.031249 0.81    20.70456   4.399559 0.9     1.0115  0.6734      0.0      0.7801    0.0       -1.0   0         5.5         6.05    5.19    -48.9       0.01       9.416       0.0        0     0.716        0.682        1.17         2.759        1           0          1        0         4.0        0.0        4.0        0.0014297680944707855
  AEGIS -9999    38207   214.625839 52.740459 1.8456    ae1_01   1      38207 35640.9 9263.9 214.62583923 52.74045944 4.205432    0.04528765  -33.11128   -33.11128   12.5739   0.2468356  0.43    2.667123     0.04236971  0.7  3.399532     0.02502711  0.9  3.548018     0.07061311 0.76    3.612765    0.02843658  0.92 4.212554   0.03816061  0.89 4.18862     0.105101   0.78    4.940115   0.08374006 0.75 10.14131  0.1180508  0.7     7.83969     0.2570604 1.0  10.38509  0.3377434 1.0  11.69946    0.3848582 1.0  11.93526   0.38111   0.93  -99.0      -99.0      0.0     11.99682   0.6301221 1.0  13.12686    0.6484921 1.0  12.47284   0.4739068  0.75 15.09152   0.755297  1.0  15.2337     0.6097652  0.89 18.86003   0.1643934 0.82    19.59196   0.1828861 0.84    8.154688    1.763049 0.85    13.38668   1.742027 0.87    1.0325  0.7045      0.0      0.8218    0.0       -1.0   0         3.77        6.74    5.53    -49.6       0.03       7.757       0.0        2     0.046        0.053        0.347        0.01         0           0          1        0         4.0        0.0        4.0        0.001661430352532854 
  AEGIS -9999    34946   214.61792  52.721279 2.1617    ae1_01   1      34946 36706.0 8742.0 214.61791992 52.72127914 3.598639    0.0454962   -62.50906   -62.50906   5.699418  0.1277047  0.42    1.781519     0.03410198  0.7  2.27533      0.01983099  0.91 2.83106      0.03720626 0.77    2.510036    0.02227471  0.93 2.568007   0.02969474  0.9  2.926236    0.05672349 0.75    2.813072   0.06549316 0.77 4.438307  0.06343584 0.68    3.469997    0.2227772 1.0  4.218889  0.2919166 1.0  4.862648    0.3291819 1.0  5.24142    0.2925535 1.0   -99.0      -99.0      0.0     6.803073   0.5472163 1.0  4.516629    0.5563713 1.0  5.171362   0.3609334  0.68 6.587534   0.649181  1.0  7.030194    0.4640341  0.91 7.564216   0.154548  0.83    7.645766   0.1695172 0.85    7.250836    1.744171 0.8     4.797099   1.722503 0.84    1.0793  0.6769      0.0      0.801     0.0       -1.0   0         3.92        3.89    3.12    59.6        0.03       4.113       0.0        0     0.0040       0.0050       0.082        0.12         0           0          1        0         4.0        0.0        4.0        5.333339967632738E-4 
  AEGIS -9999    37919   214.637207 52.744537 1.3962    ae1_01   1      37919 35187.6 9106.0 214.63720703 52.74453735 14.22288    0.04252566  -28.16917   -28.16917   49.98603  0.4902712  0.48    1.087926     0.05540383  0.69 1.670651     0.03266999  0.88 2.715223     0.08445239 0.73    2.975511    0.03775656  0.91 5.872529   0.05039437  0.88 6.975463    0.1293567  0.71    10.59072   0.1108812  0.76 33.10829  0.1492559  0.61    24.0098     0.3187172 1.0  30.80511  0.4211802 0.99 35.5911     0.4855217 0.98 36.9451    0.5057359 0.84  -99.0      -99.0      0.0     54.99652   0.787173  1.0  58.45495    0.8185943 1.0  57.47234   0.6311951  0.81 83.95713   0.9462093 1.0  83.4323     0.8043265  1.0  126.2943   0.1941987 0.82    128.7422   0.218431  0.83    85.74968    1.944421 0.81    71.65945   1.922976 0.8     1.0     0.687       0.0      0.7996    0.0       -1.0   0         4.06        11.62   9.01    84.0        0.03       11.108      0.0        2     0.011        0.013        0.05         0.046        0           0          1        0         4.0        0.0        4.0        0.00126169510457456  
  AEGIS -9999    36978   214.639206 52.743904 -1.0      ae1_01   0      36978 35169.7 9026.1 214.63920593 52.74390411 16.23887    0.04149013  -62.92485   -62.92485   25.5487   0.1391075  0.51    0.03372506   0.03341066  0.7  0.2144978    0.01957072  0.89 0.5003993    0.03775645 0.73    0.5333133   0.02200666  0.91 2.025884   0.0292941   0.89 2.437598    0.05804269 0.71    4.187677   0.06427702 0.76 17.65016  0.06671121 0.61    11.55542    0.2159146 0.99 16.9176   0.2830578 1.0  19.52056    0.3211582 1.0  18.33553   0.2899873 1.0   -99.0      -99.0      0.0     25.98053   0.5307581 1.0  31.01207    0.541133  1.0  28.82483   0.3591143  0.81 43.43689   0.6303868 0.98 43.75228    0.4608933  1.0  67.17566   0.1453455 0.82    65.81805   0.1598513 0.83    43.35812    1.630693 0.77    31.26505   1.613353 0.8     1.0681  0.7036      0.0      0.7734    0.0       -1.0   0         3.5         4.55    4.43    -17.6       0.03       4.117       0.0        0     0.0060       0.0060       0.015        0.041        0           0          1        0         4.0        0.0        4.0        4.243691379750618E-4 
